id,banco,tarjeta,restaurante,descuento_valor,descuento_tipo,descuento_texto,dias_validos,horario_inicio,horario_fin,valido_desde,valido_hasta,ubicacion,ciudad,locales,compra_minima,tope_descuento,restricciones_texto,online,presencial,fecha_scrape,url_fuente,imagen_url,logo_url,direccion,activo,tags,descripcion
bci_69b434fee083bd6078430be3,BCI,Tarjetas de Crédito BCI,Jardín Mallinkrodt,30.0,porcentaje,30% dcto.,['todos'],,,2026-01-13,2026-04-01,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:33.496926,https://www.bci.cl/beneficios/beneficios-bci/detalle/miercoles-providencia-vitacura-lo-barnechea-ttii2at,https://www.bciplus.cl/storages/loyalty/campaigns-images/Jard%C3%ADn-Mallinkrodt--_78430be3_16-2_1.png,,,True,[],"Para compra presencial se aplicará el 30% de descuento al momento de pagar en el comercio con tope de $40.000.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de reali"
itau_zulu_bar_tarjetalegend,Banco Itaú,Tarjeta Legend,ZULU bar,40.0,porcentaje,40% dcto.,['lunes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.377904,https://itaubeneficios.cl/lunes-gourmet/galpon-alonso-3/,https://itaubeneficios.cl/wp-content/uploads/2025/07/1200x400.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/07/ZULUBAR.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Lunes Gourmet
itau_la_pasta_de_la_nonna_tarjetalegend,Banco Itaú,Tarjeta Legend,La Pasta de la Nonna,40.0,porcentaje,40% dcto.,['lunes'],,,,,Regiones,,[],0,0,,False,True,2026-03-13T16:40:52.378370,https://itaubeneficios.cl/lunes-gourmet/la-pasta-de-la-nonna/,https://itaubeneficios.cl/wp-content/uploads/2025/08/Archivo_0004.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/08/Captura-de-pantalla-2025-08-04-210346.jpg,Regiones,True,[],Ruta Gourmet Itaú - Lunes Gourmet
itau_lola_bar_tarjetablack,Banco Itaú,Tarjeta Black,LOLA bar,40.0,porcentaje,40% dcto.,['lunes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.378893,https://itaubeneficios.cl/lunes-gourmet/lola-bar/,https://itaubeneficios.cl/wp-content/uploads/2026/02/2-scaled.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/Logo-LOLA-BAR.jpg,"Providencia, RM",True,[],Ruta Gourmet Itaú - Lunes Gourmet
itau_lola_bar_tarjetalegend,Banco Itaú,Tarjeta Legend,LOLA bar,40.0,porcentaje,40% dcto.,['lunes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.379248,https://itaubeneficios.cl/lunes-gourmet/lola-bar-2/,https://itaubeneficios.cl/wp-content/uploads/2026/02/2-scaled.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/Logo-LOLA-BAR.jpg,"Providencia, RM",True,[],Ruta Gourmet Itaú - Lunes Gourmet
itau_bartolo_tarjetalegend,Banco Itaú,Tarjeta Legend,Bartolo,40.0,porcentaje,40% dcto.,['lunes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.379610,https://itaubeneficios.cl/lunes-gourmet/bartolo/,https://itaubeneficios.cl/wp-content/uploads/2026/02/1200x500-11.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/bartolo.png,"Providencia, RM",True,[],Ruta Gourmet Itaú - Lunes Gourmet
itau_bartolo_tarjetablack,Banco Itaú,Tarjeta Black,Bartolo,40.0,porcentaje,40% dcto.,['lunes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.379958,https://itaubeneficios.cl/lunes-gourmet/bartolo-2/,https://itaubeneficios.cl/wp-content/uploads/2026/02/1200x500-11.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/bartolo.png,"Providencia, RM",True,[],Ruta Gourmet Itaú - Lunes Gourmet
itau_carnal_tarjetalegend,Banco Itaú,Tarjeta Legend,Carnal,40.0,porcentaje,40% dcto.,['lunes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.380304,https://itaubeneficios.cl/lunes-gourmet/carnal/,https://itaubeneficios.cl/wp-content/uploads/2026/02/1200x500-7.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/logo-6.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Lunes Gourmet
itau_margo_tarjetalegend,Banco Itaú,Tarjeta Legend,Margo,40.0,porcentaje,40% dcto.,['martes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.380648,https://itaubeneficios.cl/martes-gourmet/margo/,https://itaubeneficios.cl/wp-content/uploads/2026/02/1200x500-9.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/logo-7.jpg,RM,True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_ambros_a_bistr____mut_tarjetalegend,Banco Itaú,Tarjeta Legend,Ambrosía Bistró – MUT,40.0,porcentaje,40% dcto.,['martes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.381010,https://itaubeneficios.cl/martes-gourmet/ambrosia/,https://itaubeneficios.cl/wp-content/uploads/2024/08/banner-security-ambrosia2.jpg,https://itaubeneficios.cl/wp-content/uploads/2024/08/LOGO-AMBROSIA.png,"Las Condes, RM",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_gallard_a_tarjetalegend,Banco Itaú,Tarjeta Legend,Gallardía,40.0,porcentaje,40% dcto.,['martes'],,,,,"Osorno, X Región",,[],0,0,,False,True,2026-03-13T16:40:52.381357,https://itaubeneficios.cl/martes-gourmet/gallardia/,https://itaubeneficios.cl/wp-content/uploads/2024/08/itau-banner-gallardia.jpg,https://itaubeneficios.cl/wp-content/uploads/2024/07/itau-logo-gallardia.jpg,"Osorno, X Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_gallard_a_tarjetablack,Banco Itaú,Tarjeta Black,Gallardía,40.0,porcentaje,40% dcto.,['martes'],,,,,"Osorno, X Región",,[],0,0,,False,True,2026-03-13T16:40:52.381770,https://itaubeneficios.cl/martes-gourmet/gallardia-2/,https://itaubeneficios.cl/wp-content/uploads/2024/08/itau-banner-gallardia.jpg,https://itaubeneficios.cl/wp-content/uploads/2024/07/itau-logo-gallardia.jpg,"Osorno, X Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_cambalache_tarjetalegend,Banco Itaú,Tarjeta Legend,Cambalache,40.0,porcentaje,40% dcto.,['martes'],,,,,"Puerto Varas, X Región",,[],0,0,,False,True,2026-03-13T16:40:52.382175,https://itaubeneficios.cl/martes-gourmet/cambalache-2/,https://itaubeneficios.cl/wp-content/uploads/2022/02/banner-7.jpg,https://itaubeneficios.cl/wp-content/uploads/2022/02/itau_logo_cambalache_300x300_acf_cropped-150x150-1.jpg,"Puerto Varas, X Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_cambalache_tarjetablack,Banco Itaú,Tarjeta Black,Cambalache,40.0,porcentaje,40% dcto.,['martes'],,,,,"Puerto Varas, X Región",,[],0,0,,False,True,2026-03-13T16:40:52.382535,https://itaubeneficios.cl/martes-gourmet/cambalache-bb/,https://itaubeneficios.cl/wp-content/uploads/2022/02/banner-7.jpg,https://itaubeneficios.cl/wp-content/uploads/2022/02/itau_logo_cambalache_300x300_acf_cropped-150x150-1.jpg,"Puerto Varas, X Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_la_barra_de_andalu__tarjetablack,Banco Itaú,Tarjeta Black,La Barra de Andalué,40.0,porcentaje,40% dcto.,['martes'],,,,,"San Pedro de la Paz, VIII Región",,[],0,0,,False,True,2026-03-13T16:40:52.382886,https://itaubeneficios.cl/martes-gourmet/la-barra-de-andalue-black/,https://itaubeneficios.cl/wp-content/uploads/2024/08/itau-banner-la-barra.jpg,https://itaubeneficios.cl/wp-content/uploads/2024/08/itau-logo-la-barra.jpg,"San Pedro de la Paz, VIII Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_la_barra_de_andalu__tarjetalegend,Banco Itaú,Tarjeta Legend,La Barra de Andalué,40.0,porcentaje,40% dcto.,['martes'],,,,,"San Pedro de la Paz, VIII Región",,[],0,0,,False,True,2026-03-13T16:40:52.383235,https://itaubeneficios.cl/martes-gourmet/la-barra-de-andalue/,https://itaubeneficios.cl/wp-content/uploads/2024/08/itau-banner-la-barra.jpg,https://itaubeneficios.cl/wp-content/uploads/2024/08/itau-logo-la-barra.jpg,"San Pedro de la Paz, VIII Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_tanaka_tarjetalegend,Banco Itaú,Tarjeta Legend,Tanaka,40.0,porcentaje,40% dcto.,['martes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.383581,https://itaubeneficios.cl/martes-gourmet/tanaka/,https://itaubeneficios.cl/wp-content/uploads/2024/09/itau-banner-tanaka.jpg,https://itaubeneficios.cl/wp-content/uploads/2024/09/itau-logo-tanaka.jpg,RM,True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_fino_chal_n_sucursal_valle_de_notros_tarjetalegend,Banco Itaú,Tarjeta Legend,Fino Chalán Sucursal Valle de Notros,40.0,porcentaje,40% dcto.,['martes'],,,,,"Temuco, IX Región",,[],0,0,,False,True,2026-03-13T16:40:52.383929,https://itaubeneficios.cl/martes-gourmet/fino-chalan-sucursal-valle-de-notros/,https://itaubeneficios.cl/wp-content/uploads/2023/04/web-nueva-itau-banner-fino-chala2.jpg,https://itaubeneficios.cl/wp-content/uploads/2023/03/web-nueva-itau-logo-fino-chalan.jpg,"Temuco, IX Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_fino_chal_n_sucursal_valle_de_notros_tarjetablack,Banco Itaú,Tarjeta Black,Fino Chalán Sucursal Valle de Notros,40.0,porcentaje,40% dcto.,['martes'],,,,,"Temuco, IX Región",,[],0,0,,False,True,2026-03-13T16:40:52.384278,https://itaubeneficios.cl/martes-gourmet/fino-chalan-sucursal-valle-de-notros-2/,https://itaubeneficios.cl/wp-content/uploads/2023/04/web-nueva-itau-banner-fino-chala2.jpg,https://itaubeneficios.cl/wp-content/uploads/2023/03/web-nueva-itau-logo-fino-chalan.jpg,"Temuco, IX Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_omargot_tarjetablack,Banco Itaú,Tarjeta Black,Omargot,40.0,porcentaje,40% dcto.,['martes'],,,,,"Viña del Mar, V Región",,[],0,0,,False,True,2026-03-13T16:40:52.384626,https://itaubeneficios.cl/martes-gourmet/omargot/,https://itaubeneficios.cl/wp-content/uploads/2022/09/web-nueva-itau-banner-margot.jpg,https://itaubeneficios.cl/wp-content/uploads/2022/09/web-nueva-itau-logo-margot.jpg,"Viña del Mar, V Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_omargot_tarjetaita,Banco Itaú,Tarjeta Itaú,Omargot,0.0,otro,CANJE,['martes'],,,,,"Viña del Mar, V Región",,[],0,0,,False,True,2026-03-13T16:40:52.385300,https://itaubeneficios.cl/martes-gourmet/omargot-2/,https://itaubeneficios.cl/wp-content/uploads/2022/09/web-nueva-itau-banner-margot.jpg,https://itaubeneficios.cl/wp-content/uploads/2022/09/web-nueva-itau-logo-margot.jpg,"Viña del Mar, V Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_toro_bayo_tarjetalegend,Banco Itaú,Tarjeta Legend,Toro Bayo,40.0,porcentaje,40% dcto.,['martes'],,,,,"Talca, VII Región",,[],0,0,,False,True,2026-03-13T16:40:52.385817,https://itaubeneficios.cl/martes-gourmet/toro-bayo-legend/,https://itaubeneficios.cl/wp-content/uploads/2022/03/web-nueva-itau-banner-torobayo.jpg,https://itaubeneficios.cl/wp-content/uploads/2022/03/web-nueva-itau-logo-torobayo.jpg,"Talca, VII Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_toro_bayo_tarjetablack,Banco Itaú,Tarjeta Black,Toro Bayo,40.0,porcentaje,40% dcto.,['martes'],,,,,"Talca, VII Región",,[],0,0,,False,True,2026-03-13T16:40:52.386188,https://itaubeneficios.cl/martes-gourmet/toro-bayo-2/,https://itaubeneficios.cl/wp-content/uploads/2022/03/web-nueva-itau-banner-torobayo.jpg,https://itaubeneficios.cl/wp-content/uploads/2022/03/web-nueva-itau-logo-torobayo.jpg,"Talca, VII Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_bardot_tarjetalegend,Banco Itaú,Tarjeta Legend,Bardot,40.0,porcentaje,40% dcto.,['martes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.386541,https://itaubeneficios.cl/martes-gourmet/bardot/,https://itaubeneficios.cl/wp-content/uploads/2026/02/1200x500-10.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/logo-8.jpg,"Las Condes, RM",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_bardot_tarjetablack,Banco Itaú,Tarjeta Black,Bardot,40.0,porcentaje,40% dcto.,['martes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.386904,https://itaubeneficios.cl/martes-gourmet/bardot-2/,https://itaubeneficios.cl/wp-content/uploads/2026/02/1200x500-10.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/logo-8.jpg,"Las Condes, RM",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_la_isla_terraza_resto_bar_tarjetalegend,Banco Itaú,Tarjeta Legend,LA ISLA TERRAZA RESTO BAR,40.0,porcentaje,40% dcto.,['martes'],,,,,"Iquique, I Región",,[],0,0,,False,True,2026-03-13T16:40:52.387263,https://itaubeneficios.cl/martes-gourmet/la-isla-terraza-resto-bar/,https://itaubeneficios.cl/wp-content/uploads/2025/06/1200x500-4.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/06/logo-4.jpg,"Iquique, I Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau__gape_restobar_tarjetalegend,Banco Itaú,Tarjeta Legend,Ágape Restobar,40.0,porcentaje,40% dcto.,['martes'],,,,,"Viña del Mar, V Región",,[],0,0,,False,True,2026-03-13T16:40:52.387613,https://itaubeneficios.cl/martes-gourmet/agape-restobar-legend/,https://itaubeneficios.cl/wp-content/uploads/2025/10/foto_4_1200x800-1-1.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/10/logo-agape.png,"Viña del Mar, V Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau__gape_restobar_tarjetablack,Banco Itaú,Tarjeta Black,Ágape Restobar,40.0,porcentaje,40% dcto.,['martes'],,,,,"Viña del Mar, V Región",,[],0,0,,False,True,2026-03-13T16:40:52.387962,https://itaubeneficios.cl/martes-gourmet/agape-restobar-2/,https://itaubeneficios.cl/wp-content/uploads/2025/10/foto_4_1200x800-1-1.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/10/logo-agape.png,"Viña del Mar, V Región",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_romar_a_pizzer_a_tarjetablack,Banco Itaú,Tarjeta Black,Romaría Pizzería,40.0,porcentaje,40% dcto.,['martes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.388309,https://itaubeneficios.cl/martes-gourmet/romaria-pizzeria-2/,https://itaubeneficios.cl/wp-content/uploads/2023/10/itau-banner-romaria.jpg,https://itaubeneficios.cl/wp-content/uploads/2023/10/itau-logo-romaria.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_romar_a_pizzer_a_tarjetalegend,Banco Itaú,Tarjeta Legend,Romaría Pizzería,40.0,porcentaje,40% dcto.,['martes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.388655,https://itaubeneficios.cl/martes-gourmet/romaria-pizzeria/,https://itaubeneficios.cl/wp-content/uploads/2023/10/itau-banner-romaria.jpg,https://itaubeneficios.cl/wp-content/uploads/2023/10/itau-logo-romaria.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Martes Gourmet
itau_capogrossi_tarjetalegend,Banco Itaú,Tarjeta Legend,Capogrossi,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.389005,https://itaubeneficios.cl/miercoles-gourmet/capogrossi/,https://itaubeneficios.cl/wp-content/uploads/2024/05/banner-security-capogrossi.jpg,https://itaubeneficios.cl/wp-content/uploads/2024/05/logo_security_capogrossi.jpg,"Santiago, RM",True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_shi_nua_tarjetalegend,Banco Itaú,Tarjeta Legend,SHI-NUA,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.389350,https://itaubeneficios.cl/miercoles-gourmet/shi-nua/,https://itaubeneficios.cl/wp-content/uploads/2026/02/1200x500-12.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/SHINUA.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_pr_stino_restaurante_tarjetalegend,Banco Itaú,Tarjeta Legend,Prístino restaurante,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.389687,https://itaubeneficios.cl/miercoles-gourmet/pristino-restaurante/,https://itaubeneficios.cl/wp-content/uploads/2026/02/1200x500-13.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/logo-9.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_pescados_capitales_tarjetalegend,Banco Itaú,Tarjeta Legend,Pescados Capitales,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.390034,https://itaubeneficios.cl/miercoles-gourmet/pescados-capitales/,https://itaubeneficios.cl/wp-content/uploads/2024/03/itau-banner.-pescados-capitales.jpg,https://itaubeneficios.cl/wp-content/uploads/2024/03/itau-logo-pescados-capitales.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_naoki_tarjetablack,Banco Itaú,Tarjeta Black,Naoki,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.390377,https://itaubeneficios.cl/miercoles-gourmet/naoki/,https://itaubeneficios.cl/wp-content/uploads/2025/01/foto-1200x400-1.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/01/LOGO.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_naoki_tarjetalegend,Banco Itaú,Tarjeta Legend,Naoki,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.390769,https://itaubeneficios.cl/miercoles-gourmet/naoki-2/,https://itaubeneficios.cl/wp-content/uploads/2025/01/foto-1200x400-1.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/01/LOGO.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_krossbar_tarjetablack,Banco Itaú,Tarjeta Black,Krossbar,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.391117,https://itaubeneficios.cl/miercoles-gourmet/kross/,https://itaubeneficios.cl/wp-content/uploads/2025/03/1200x400-6.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/03/logoKorssBar.jpg,RM y Regiones,True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_krossbar_tarjetalegend,Banco Itaú,Tarjeta Legend,Krossbar,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.391461,https://itaubeneficios.cl/miercoles-gourmet/kross-2/,https://itaubeneficios.cl/wp-content/uploads/2025/03/1200x400-6.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/03/logoKorssBar.jpg,RM y Regiones,True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_la_cocina_de_javier_tarjetalegend,Banco Itaú,Tarjeta Legend,La Cocina de Javier,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.391807,https://itaubeneficios.cl/miercoles-gourmet/la-cocina-de-javier/,https://itaubeneficios.cl/wp-content/uploads/2026/02/La-Cocina-de-Javier_2-1.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/Logo-La-Cocina-de-Javier.png,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_la_cocina_de_javier_tarjetablack,Banco Itaú,Tarjeta Black,La Cocina de Javier,40.0,porcentaje,40% dcto.,['miercoles'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.392147,https://itaubeneficios.cl/miercoles-gourmet/la-cocina-de-javier-2/,https://itaubeneficios.cl/wp-content/uploads/2026/02/La-Cocina-de-Javier_2-1.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/Logo-La-Cocina-de-Javier.png,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Miércoles Gourmet
itau_sicily_pizzeria_tarjetalegend,Banco Itaú,Tarjeta Legend,Sicily Pizzeria,40.0,porcentaje,40% dcto.,['jueves'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.392493,https://itaubeneficios.cl/jueves-gourmet/sicily-pizzeria/,https://itaubeneficios.cl/wp-content/uploads/2025/07/Banner-Sicilly.png,https://itaubeneficios.cl/wp-content/uploads/2025/07/Logo-Sicilly.png,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_vertigo_tarjetablack,Banco Itaú,Tarjeta Black,Vertigo,40.0,porcentaje,40% dcto.,['jueves'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.392833,https://itaubeneficios.cl/jueves-gourmet/vertigo/,https://itaubeneficios.cl/wp-content/uploads/2026/01/1200x500-30.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/01/logo-18.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_vertigo_tarjetalegend,Banco Itaú,Tarjeta Legend,Vertigo,40.0,porcentaje,40% dcto.,['jueves'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.393174,https://itaubeneficios.cl/jueves-gourmet/vertigo-2/,https://itaubeneficios.cl/wp-content/uploads/2026/01/1200x500-30.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/01/logo-18.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_mare_by_bombo_tarjetalegend,Banco Itaú,Tarjeta Legend,Mare By Bombo,40.0,porcentaje,40% dcto.,['jueves'],,,,,Coquimbo,,[],0,0,,False,True,2026-03-13T16:40:52.393516,https://itaubeneficios.cl/jueves-gourmet/mare-by-bombo/,https://itaubeneficios.cl/wp-content/uploads/2023/12/itau-banner-mare.jpg,https://itaubeneficios.cl/wp-content/uploads/2023/12/itau-logo-mare.jpg,"La Serena, IV Región",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_de_lech_n_a_salm_n_tarjetalegend,Banco Itaú,Tarjeta Legend,De Lechón a Salmón,40.0,porcentaje,40% dcto.,['jueves'],,,,,"Temuco, IX Región",,[],0,0,,False,True,2026-03-13T16:40:52.393861,https://itaubeneficios.cl/jueves-gourmet/de-lechon-a-salmon/,https://itaubeneficios.cl/wp-content/uploads/2023/01/web-nueva-itau-banner-de-lechon-a-salmon.jpg,https://itaubeneficios.cl/wp-content/uploads/2023/01/web-nueva-itau-logo-de-lechon-a-salmon.jpg,"Temuco, IX Región",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_santa_brasa_tarjetalegend,Banco Itaú,Tarjeta Legend,Santa Brasa,40.0,porcentaje,40% dcto.,['jueves'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.394199,https://itaubeneficios.cl/jueves-gourmet/santa-brasa/,https://itaubeneficios.cl/wp-content/uploads/2023/03/web-nueva-itau-banner-santa-brasa.jpg,https://itaubeneficios.cl/wp-content/uploads/2023/03/web-nueva-itau-logo-santa-brasa.jpg,"Vitacura, RM",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_taurus_steakbar_tarjetalegend,Banco Itaú,Tarjeta Legend,Taurus Steakbar,40.0,porcentaje,40% dcto.,['jueves'],,,,,"Chillán, VII Región",,[],0,0,,False,True,2026-03-13T16:40:52.394541,https://itaubeneficios.cl/jueves-gourmet/taurus-steakbar-2/,https://itaubeneficios.cl/wp-content/uploads/2025/05/1200x500-3.jpg,https://itaubeneficios.cl/wp-content/uploads/2025/05/Logo-Taurus-Dorado-PNG.png,"Chillán, VII Región",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_casa_alegre_tarjetalegend,Banco Itaú,Tarjeta Legend,Casa alegre,40.0,porcentaje,40% dcto.,['jueves'],,,,,Valparaíso,,[],0,0,,False,True,2026-03-13T16:40:52.394883,https://itaubeneficios.cl/jueves-gourmet/casalegre/,https://itaubeneficios.cl/wp-content/uploads/2022/08/web-nueva-itau-banner-casa-alegre.jpg,https://itaubeneficios.cl/wp-content/uploads/2022/08/web-nueva-itau-logo-casa-alegre.jpg,"Valparaíso, V Región",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_don_teo_restaurant_tarjetalegend,Banco Itaú,Tarjeta Legend,Don Teo Restaurant,40.0,porcentaje,40% dcto.,['jueves'],,,,,"Machalí, VI Región",,[],0,0,,False,True,2026-03-13T16:40:52.395229,https://itaubeneficios.cl/jueves-gourmet/don-teo-restaurant-2/,https://itaubeneficios.cl/wp-content/uploads/2023/06/itau-banner-donteo.jpg,https://itaubeneficios.cl/wp-content/uploads/2023/06/itau-logo-donteo.jpg,"Machalí, VI Región",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_dominga_bistr__iquique_tarjetalegend,Banco Itaú,Tarjeta Legend,Dominga Bistró Iquique,40.0,porcentaje,40% dcto.,['jueves'],,,,,"Iquique, I Región",,[],0,0,,False,True,2026-03-13T16:40:52.395577,https://itaubeneficios.cl/jueves-gourmet/dominga-bistro-iquique/,https://itaubeneficios.cl/wp-content/uploads/2023/12/itau-banner-dominga.jpg,https://itaubeneficios.cl/wp-content/uploads/2023/12/itau-logo-dominga.jpg,"Iquique, I Región",True,[],Ruta Gourmet Itaú - Jueves Gourmet
itau_guachita_culebra_tarjetablack,Banco Itaú,Tarjeta Black,Guachita Culebra,40.0,porcentaje,40% dcto.,['viernes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.395922,https://itaubeneficios.cl/viernes-gourmet/guachita-culebra/,https://itaubeneficios.cl/wp-content/uploads/2026/02/barra-guachita-culebra-e1772247941528.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/LOGO_GUACHITA_CULEBRA-color-2.png,"Providencia, RM",True,[],Ruta Gourmet Itaú - Viernes Gourmet
itau_guachita_culebra_tarjetalegend,Banco Itaú,Tarjeta Legend,Guachita Culebra,40.0,porcentaje,40% dcto.,['viernes'],,,,,Metropolitana,,[],0,0,,False,True,2026-03-13T16:40:52.396264,https://itaubeneficios.cl/viernes-gourmet/guachita-culebra-2/,https://itaubeneficios.cl/wp-content/uploads/2026/02/barra-guachita-culebra-e1772247941528.jpg,https://itaubeneficios.cl/wp-content/uploads/2026/02/LOGO_GUACHITA_CULEBRA-color-2.png,"Providencia, RM",True,[],Ruta Gourmet Itaú - Viernes Gourmet
